 21.02        16     4169.     9.605     9.605     9.605     9.605     9.605     9.605     9.605
 21.02        17     4365.     9.622     9.622     9.622     9.622     9.622     9.622     9.622
 21.02        18     4571.     9.639     9.639     9.639     9.639     9.639     9.639     9.639
 21.02        19     4786.     9.655     9.655     9.655     9.655     9.655     9.655     9.655
 21.02        20     5012.     9.670     9.670     9.670     9.670     9.670     9.670     9.670
 21.02        21     5370.     9.693     9.693     9.693     9.693     9.693     9.693     9.693
 21.02        22     5754.     9.714     9.714     9.714     9.714     9.714     9.714     9.714
 21.02        23     6166.     9.735     9.735     9.735     9.735     9.735     9.735     9.735
 21.02        24     6607.     9.755     9.755     9.755     9.755     9.755     9.755     9.755
 21.02        25     7079.     9.775     9.775     9.775     9.775     9.775     9.775     9.775
 21.02        26     7586.     9.795     9.795     9.795     9.795     9.795     9.795     9.795
 21.02        27     8128.     9.816     9.816     9.816     9.816     9.816     9.816     9.816
 21.02        28     8710.     9.837     9.837     9.837     9.837     9.837     9.837     9.837
 21.02        29     9333.     9.859     9.859     9.859     9.859     9.859     9.859     9.859
 21.02        30    10000.     9.883     9.883     9.883     9.883     9.883     9.883     9.883
 21.02        31    11220.     9.927     9.927     9.927     9.927     9.927     9.927     9.927
 21.02        32    12589.     9.979     9.979     9.979     9.979     9.979     9.979     9.979
 21.02        33    14125.    10.039    10.039    10.039    10.039    10.039    10.039    10.039
 21.02        34    15849.    10.112    10.112    10.112    10.112    10.112    10.112    10.111
 21.02        35    17783.    10.199    10.199    10.199    10.199    10.199    10.199    10.198
 21.02        36    19953.    10.305    10.305    10.305    10.305    10.305    10.305    10.304
 21.02        37    22387.    10.439    10.439    10.439    10.439    10.439    10.437    10.435
 21.02        38    25119.    10.615    10.615    10.615    10.615    10.615    10.607    10.599
 21.02        39    28184.    10.857    10.857    10.857    10.857    10.857    10.832    10.810
 21.02        40    31623.    11.216    11.216    11.216    11.216    11.216    11.144    11.087
 21.02        41    35481.    11.774    11.774    11.774    11.774    11.774    11.592    11.455
 21.02        42    39811.    12.664    12.664    12.664    12.664    12.664    12.248    11.950
 21.02        43    44668.    14.076    14.076    14.076    14.076    14.076    13.210    12.614
 21.02        44    50119.    16.266    16.266    16.266    16.266    16.266    14.599    13.493
 21.02        45    56234.    19.542    19.542    19.542    19.542    19.542    16.553    14.635
 21.02        46    63096.    24.247    24.247    24.247    24.247    24.247    19.219    16.085
 21.02        47    70795.    30.728    30.728    30.728    30.728    30.728    22.733    17.878
 21.02        48    79433.    39.295    39.295    39.295    39.295    39.295    27.209    20.037
 21.02        49    89125.    50.193    50.193    50.193    50.193    50.193    32.723    22.568
 21.02        50   100000.    63.569    63.569    63.569    63.569    63.569    39.308    25.462
 21.02        51   112202.    79.455    79.455    79.455    79.455    79.455    46.945    28.692
 21.02        52   125893.    97.769    97.769    97.769    97.769    97.769    55.571    32.220
 21.02        53   141254.   118.322   118.322   118.322   118.322   118.322    65.078    35.994
 21.02        54   158489.   140.832   140.832   140.832   140.832   140.832    75.330    39.958
 21.02        55   177828.   164.953   164.953   164.953   164.953   164.953    86.164    44.052
 21.02        56   199526.   190.298   190.298   190.298   190.298   190.298    97.412    48.216
 21.03         1     2089.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03         2     2188.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03         3     2291.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03         4     2399.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03         5     2512.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03         6     2630.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03         7     2754.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03         8     2884.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03         9     3020.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        10     3162.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        11     3311.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        12     3467.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        13     3631.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        14     3802.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        15     3981.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        16     4169.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        17     4365.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        18     4571.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        19     4786.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        20     5012.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        21     5370.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        22     5754.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        23     6166.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        24     6607.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        25     7079.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        26     7586.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        27     8128.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        28     8710.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        29     9333.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        30    10000.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        31    11220.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        32    12589.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        33    14125.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        34    15849.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        35    17783.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        36    19953.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        37    22387.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        38    25119.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        39    28184.     1.000     1.000     1.000     1.000     1.000     1.000     1.000
 21.03        40    31623.     1.001     1.001     1.001     1.001     1.001     1.001     1.001
 21.03        41    35481.     1.002     1.002     1.002     1.002     1.002     1.002     1.002
 21.03        42    39811.     1.006     1.006     1.006     1.006     1.006     1.006     1.006
 21.03        43    44668.     1.015     1.015     1.015     1.015     1.015     1.015     1.015
 21.03        44    50119.     1.039     1.039     1.039     1.039     1.039     1.039     1.038
 21.03        45    56234.     1.089     1.089     1.089     1.089     1.089     1.089     1.089
 21.03        46    63096.     1.195     1.195     1.195     1.195     1.195     1.195     1.191
 21.03        47    70795.     1.408     1.408     1.408     1.408     1.408     1.408     1.392
 21.03        48    79433.     1.831     1.831     1.831     1.831     1.830     1.829     1.775
 21.03        49    89125.     2.656     2.656     2.656     2.656     2.655     2.649     2.485
 21.03        50   100000.     4.233     4.233     4.233     4.232     4.229     4.214     3.769
 21.03        51   112202.     7.146     7.146     7.146     7.143     7.137     7.097     6.017
 21.03        52   125893.    12.293    12.293    12.293    12.286    12.272    12.184     9.799
 21.03        53   141254.    20.942    20.942    20.942    20.927    20.897    20.716    15.886
 21.03        54   158489.    34.722    34.722    34.722    34.693    34.636    34.293    25.233
 21.03        55   177828.    55.558    55.558    55.558    55.507    55.403    54.796    38.927
 21.03        56   199526.    85.515    85.515    85.515    85.429    85.256    84.245    58.092
 21.04         1     2089.     4.102     4.102     4.102     4.102     4.102     4.102     4.102
 21.04         2     2188.     4.116     4.116     4.116     4.116     4.116     4.116     4.116
 21.04         3     2291.     4.132     4.132     4.132     4.132     4.132     4.132     4.132
 21.04         4     2399.     4.149     4.149     4.149     4.149     4.149     4.149     4.149
 21.04         5     2512.     4.168     4.168     4.168     4.168     4.168     4.168     4.168
 21.04         6     2630.     4.188     4.188     4.188     4.188     4.188     4.188     4.188
 21.04         7     2754.     4.209     4.209     4.209     4.209     4.209     4.209     4.209
 21.04         8     2884.     4.231     4.231     4.231     4.231     4.231     4.231     4.231
 21.04         9     3020.     4.255     4.255     4.255     4.255     4.255     4.255     4.255
 21.04        10     3162.     4.279     4.279     4.279     4.279     4.279     4.279     4.279
 21.04        11     3311.     4.305     4.305     4.305     4.305     4.305     4.305     4.305
 21.04        12     3467.     4.332     4.332     4.332     4.332     4.332     4.332     4.332
 21.04        13     3631.     4.360     4.360     4.360     4.360     4.360     4.360     4.360
 21.04        14     3802.     4.389     4.389     4.389     4.389     4.389     4.389     4.389
 21.04        15     3981.     4.419     4.419     4.419     4.419     4.419     4.419     4.419
 21.04        16     4169.     4.449     4.449     4.449     4.449     4.449     4.449     4.449
 21.04        17     4365.     4.481     4.481     4.481     4.481     4.481     4.481     4.481
 21.04        18     4571.     4.513     4.513     4.513     4.513     4.513     4.513     4.513
 21.04        19     4786.     4.545     4.545     4.545     4.545     4.545     4.545     4.545
 21.04        20     5012.     4.578     4.578     4.578     4.578     4.578     4.578     4.578
 21.04        21     5370.     4.628     4.628     4.628     4.628     4.628     4.628     4.628
 21.04        22     5754.     4.678     4.678     4.678     4.678     4.678     4.678     4.678
 21.04        23     6166.     4.729     4.729     4.729     4.729     4.729     4.729     4.729
 21.04        24     6607.     4.780     4.780     4.780     4.780     4.780     4.780     4.780
 21.04        25     7079.     4.830     4.830     4.830     4.830     4.830     4.830     4.830
 21.04        26     7586.     4.880     4.880     4.880     4.880     4.880     4.880     4.880
 21.04        27     8128.     4.930     4.930     4.930     4.930     4.930     4.930     4.930
 21.04        28     8710.     4.979     4.979     4.979     4.979     4.979     4.979     4.979
 21.04        29     9333.     5.027     5.027     5.027     5.027     5.027     5.027     5.027
 21.04        30    10000.     5.073     5.073     5.073     5.073     5.073     5.073     5.073
 21.04        31    11220.     5.149     5.149     5.149     5.149     5.149     5.149     5.149
 21.04        32    12589.     5.220     5.220     5.220     5.220     5.220     5.220     5.220
 21.04        33    14125.     5.287     5.287     5.287     5.287     5.287     5.287     5.287
 21.04        34    15849.     5.350     5.350     5.350     5.350     5.350     5.350     5.350
 21.04        35    17783.     5.409     5.409     5.409     5.409     5.409     5.409     5.409
 21.04        36    19953.     5.464     5.464     5.464     5.464     5.464     5.464     5.464
 21.04        37    22387.     5.515     5.515     5.515     5.515     5.515     5.515     5.515
 21.04        38    25119.     5.561     5.561     5.561     5.561     5.561     5.561     5.561
 21.04        39    28184.     5.604     5.604     5.604     5.604     5.604     5.604     5.604
 21.04        40    31623.     5.645     5.645     5.645     5.645     5.645     5.645     5.645
 21.04        41    35481.     5.684     5.684     5.684     5.684     5.684     5.684     5.684
 21.04        42    39811.     5.726     5.726     5.726     5.726     5.726     5.726     5.726
 21.04        43    44668.     5.779     5.779     5.779     5.779     5.779     5.779     5.779
 21.04        44    50119.     5.858     5.858     5.858     5.858     5.858     5.858     5.858
 21.04        45    56234.     5.990     5.990     5.990     5.990     5.990     5.990     5.990
 21.04        46    63096.     6.221     6.221     6.221     6.221     6.221     6.221     6.221
 21.04        47    70795.     6.622     6.622     6.622     6.622     6.622     6.622     6.621
 21.04        48    79433.     7.315     7.315     7.315     7.315     7.315     7.314     7.311
 21.04        49    89125.     8.505     8.505     8.505     8.505     8.504     8.502     8.490
 21.04        50   100000.    10.554    10.554    10.553    10.551    10.549    10.542    10.500
 21.04        51   112202.    14.092    14.092    14.088    14.082    14.075    14.055    13.924
 21.04        52   125893.    20.178    20.177    20.168    20.151    20.130    20.074    19.717
 21.04        53   141254.    30.487    30.485    30.462    30.420    30.368    30.230    29.357
 21.04        54   158489.    47.479    47.474    47.423    47.327    47.210    46.900    44.965
 21.04        55   177828.    74.482    74.472    74.366    74.167    73.927    73.290    69.356
 21.04        56   199526.   115.643   115.624   115.421   115.040   114.581   113.371   105.967
 21.05         1     2089.     5.346     5.346     5.346     5.346     5.346     5.346     5.346
 21.05         2     2188.     5.386     5.386     5.386     5.386     5.386     5.386     5.386
 21.05         3     2291.     5.428     5.428     5.428     5.428     5.428     5.428     5.428
 21.05         4     2399.     5.472     5.472     5.472     5.472     5.472     5.472     5.472
 21.05         5     2512.     5.519     5.519     5.519     5.519     5.519     5.519     5.519
 21.05         6     2630.     5.568     5.568     5.568     5.568     5.568     5.568     5.568
 21.05         7     2754.     5.620     5.620     5.620     5.620     5.620     5.620     5.620
 21.05         8     2884.     5.673     5.673     5.673     5.673     5.673     5.673     5.673
 21.05         9     3020.     5.729     5.729     5.729     5.729     5.729     5.729     5.729
 21.05        10     3162.     5.786     5.786     5.786     5.786     5.786     5.786     5.786
 21.05        11     3311.     5.846     5.846     5.846     5.846     5.846     5.846     5.846
 21.05        12     3467.     5.906     5.906     5.906     5.906     5.906     5.906     5.906
 21.05        13     3631.     5.969     5.969     5.969     5.969     5.969     5.969     5.969
 21.05        14     3802.     6.032     6.032     6.032     6.032     6.032     6.032     6.032
 21.05        15     3981.     6.097     6.097     6.097     6.097     6.097     6.097     6.097
 21.05        16     4169.     6.163     6.163     6.163     6.163     6.163     6.163     6.163
 21.05        17     4365.     6.230     6.230     6.230     6.230     6.230     6.230     6.230
 21.05        18     4571.     6.298     6.298     6.298     6.298     6.298     6.298     6.298
 21.05        19     4786.     6.367     6.367     6.367     6.367     6.367     6.367     6.367
 21.05        20     5012.     6.437     6.437     6.437     6.437     6.437     6.437     6.437
 21.05        21     5370.     6.543     6.543     6.543     6.543     6.543     6.543     6.543
 21.05        22     5754.     6.651     6.651     6.651     6.651     6.651     6.651     6.651
 21.05        23     6166.     6.762     6.762     6.762     6.762     6.762     6.762     6.762
 21.05        24     6607.     6.874     6.874     6.874     6.874     6.874     6.874     6.874
 21.05        25     7079.     6.989     6.989     6.989     6.989     6.989     6.989     6.989
 21.05        26     7586.     7.106     7.106     7.106     7.106     7.106     7.106     7.106
 21.05        27     8128.     7.227     7.227     7.227     7.227     7.227     7.227     7.227
 21.05        28     8710.     7.351     7.351     7.351     7.351     7.351     7.351     7.351
 21.05        29     9333.     7.479     7.479     7.479     7.479     7.479     7.479     7.479
 21.05        30    10000.     7.611     7.611     7.611     7.611     7.611     7.611     7.611
 21.05        31    11220.     7.842     7.842     7.842     7.842     7.842     7.842     7.842
 21.05        32    12589.     8.085     8.085     8.085     8.085     8.085     8.085     8.085
 21.05        33    14125.     8.341     8.341     8.341     8.341     8.341     8.341     8.341
 21.05        34    15849.     8.610     8.610     8.610     8.610     8.610     8.610     8.610
 21.05        35    17783.     8.890     8.890     8.890     8.890     8.890     8.890     8.890
 21.05        36    19953.     9.180     9.180     9.180     9.180     9.180     9.180     9.180
 21.05        37    22387.     9.477     9.477     9.477     9.477     9.477     9.477     9.477
 21.05        38    25119.     9.780     9.780     9.780     9.780     9.780     9.780     9.780
 21.05        39    28184.    10.085    10.085    10.085    10.085    10.085    10.085    10.085
 21.05        40    31623.    10.392    10.392    10.392    10.392    10.392    10.392    10.392
 21.05        41    35481.    10.700    10.700    10.700    10.700    10.700    10.700    10.700
 21.05        42    39811.    11.012    11.012    11.012    11.012    11.012    11.012    11.012
 21.05        43    44668.    11.336    11.336    11.336    11.336    11.336    11.336    11.336
 21.05        44    50119.    11.687    11.687    11.687    11.687    11.687    11.687    11.687
 21.05        45    56234.    12.096    12.096    12.096    12.096    12.096    12.096    12.096
 21.05        46    63096.    12.612    12.612    12.612    12.612    12.612    12.612    12.612
 21.05        47    70795.    13.314    13.314    13.314    13.314    13.314    13.314    13.314
 21.05        48    79433.    14.321    14.321    14.321    14.321    14.321    14.321    14.320
 21.05        49    89125.    15.820    15.820    15.820    15.820    15.820    15.820    15.818
 21.05        50   100000.    18.107    18.107    18.107    18.107    18.107    18.105    18.098
 21.05        51   112202.    21.666    21.666    21.666    21.666    21.665    21.656    21.632
 21.05        52   125893.    27.301    27.301    27.300    27.299    27.296    27.267    27.184
 21.05        53   141254.    36.327    36.325    36.323    36.320    36.312    36.225    35.980
 21.05        54   158489.    50.809    50.804    50.799    50.791    50.769    50.538    49.898
 21.05        55   177828.    73.811    73.798    73.785    73.767    73.715    73.162    71.656
 21.05        56   199526.   109.561   109.532   109.504   109.465   109.352   108.149   104.921
 21.06         1     2089.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06         2     2188.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06         3     2291.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06         4     2399.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06         5     2512.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06         6     2630.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06         7     2754.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06         8     2884.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06         9     3020.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06        10     3162.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06        11     3311.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06        12     3467.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06        13     3631.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06        14     3802.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06        15     3981.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06        16     4169.     4.000     4.000     4.000     4.000     4.000     4.000     4.000
 21.06        17     4365.     4.001     4.001     4.001     4.001     4.001     4.001     4.001
 21.06        18     4571.     4.001     4.001     4.001     4.001     4.001     4.001     4.001
 21.06        19     4786.     4.001     4.001     4.001     4.001     4.001     4.001     4.001
 21.06        20     5012.     4.002     4.002     4.002     4.002     4.002     4.002     4.002
 21.06        21     5370.     4.003     4.003     4.003     4.003     4.003     4.003     4.003
 21.06        22     5754.     4.006     4.006     4.006     4.006     4.006     4.006     4.006
 21.06        23     6166.     4.009     4.009     4.009     4.009     4.009     4.009     4.009
 21.06        24     6607.     4.015     4.015     4.015     4.015     4.015     4.015     4.015
 21.06        25     7079.     4.023     4.023     4.023     4.023     4.023     4.023     4.023
 21.06        26     7586.     4.035     4.035     4.035     4.035     4.035     4.035     4.035
 21.06        27     8128.     4.051     4.051     4.051     4.051     4.051     4.051     4.051
 21.06        28     8710.     4.072     4.072     4.072     4.072     4.072     4.072     4.072
 21.06        29     9333.     4.101     4.101     4.101     4.101     4.101     4.101     4.101
 21.06        30    10000.     4.139     4.139     4.139     4.139     4.139     4.139     4.139
 21.06        31    11220.     4.224     4.224     4.224     4.224     4.224     4.224     4.224
 21.06        32    12589.     4.346     4.346     4.346     4.346     4.346     4.346     4.346
 21.06        33    14125.     4.510     4.510     4.510     4.510     4.510     4.510     4.510
 21.06        34    15849.     4.723     4.723     4.723     4.723     4.723     4.723     4.723
 21.06        35    17783.     4.990     4.990     4.990     4.990     4.990     4.990     4.990
 21.06        36    19953.     5.316     5.316     5.316     5.316     5.316     5.316     5.316
 21.06        37    22387.     5.699     5.699     5.699     5.699     5.699     5.699     5.699
 21.06        38    25119.     6.140     6.140     6.140     6.140     6.140     6.140     6.140
 21.06        39    28184.     6.635     6.635     6.635     6.635     6.635     6.635     6.635
 21.06        40    31623.     7.179     7.179     7.179     7.179     7.179     7.179     7.179
 21.06        41    35481.     7.768     7.768     7.768     7.768     7.768     7.768     7.768
 21.06        42    39811.     8.398     8.398     8.398     8.398     8.398     8.398     8.398
 21.06        43    44668.     9.067     9.067     9.067     9.067     9.067     9.067     9.067
 21.06        44    50119.     9.779     9.779     9.779     9.779     9.779     9.779     9.779
 21.06        45    56234.    10.549    10.549    10.549    10.549    10.549    10.549    10.549
 21.06        46    63096.    11.401    11.401    11.401    11.401    11.401    11.401    11.401
 21.06        47    70795.    12.382    12.382    12.382    12.382    12.382    12.382    12.382
 21.06        48    79433.    13.562    13.562    13.562    13.562    13.562    13.562    13.562
 21.06        49    89125.    15.049    15.049    15.049    15.049    15.049    15.049    15.049
 21.06        50   100000.    17.007    17.007    17.007    17.007    17.007    17.007    17.007
 21.06        51   112202.    19.682    19.682    19.682    19.682    19.682    19.682    19.682
 21.06        52   125893.    23.456    23.456    23.456    23.455    23.455    23.454    23.453
 21.06        53   141254.    28.929    28.929    28.929    28.928    28.927    28.923    28.919
 21.06        54   158489.    37.054    37.054    37.054    37.051    37.047    37.035    37.022
 21.06        55   177828.    49.314    49.314    49.313    49.306    49.294    49.259    49.219
 21.06        56   199526.    67.932    67.930    67.929    67.910    67.878    67.784    67.681
 21.07         1     2089.     1.740     1.740     1.740     1.740     1.740     1.740     1.740
 21.07         2     2188.     1.807     1.807     1.807     1.807     1.807     1.807     1.807
 21.07         3     2291.     1.877     1.877     1.877     1.877     1.877     1.877     1.877
 21.07         4     2399.     1.952     1.952     1.952     1.952     1.952     1.952     1.952
 21.07         5     2512.     2.030     2.030     2.030     2.030     2.030     2.030     2.030
 21.07         6     2630.     2.112     2.112     2.112     2.112     2.112     2.112     2.112
 21.07         7     2754.     2.197     2.197     2.197     2.197     2.197     2.197     2.197
 21.07         8     2884.     2.286     2.286     2.286     2.286     2.286     2.286     2.286
 21.07         9     3020.     2.379     2.379     2.379     2.379     2.379     2.379     2.379
 21.07        10     3162.     2.475     2.475     2.475     2.475     2.475     2.475     2.475
 21.07        11     3311.     2.575     2.575     2.575     2.575     2.575     2.575     2.575
 21.07        12     3467.     2.677     2.677     2.677     2.677     2.677     2.677     2.677
 21.07        13     3631.     2.783     2.783     2.783     2.783     2.783     2.783     2.783
 21.07        14     3802.     2.892     2.892     2.892     2.892     2.892     2.892     2.892
 21.07        15     3981.     3.004     3.004     3.004     3.004     3.004     3.004     3.004
 21.07        16     4169.     3.118     3.118     3.118     3.118     3.118     3.118     3.118
 21.07        17     4365.     3.234     3.234     3.234     3.234     3.234     3.234     3.234
 21.07        18     4571.     3.352     3.352     3.352     3.352     3.352     3.352     3.352
 21.07        19     4786.     3.473     3.473     3.473     3.473     3.473     3.473     3.473
 21.07        20     5012.     3.595     3.595     3.595     3.595     3.595     3.595     3.595
 21.07        21     5370.     3.782     3.782     3.782     3.782     3.782     3.782     3.782
 21.07        22     5754.     3.971     3.971     3.971     3.971     3.971     3.971     3.971
 21.07        23     6166.     4.163     4.163     4.163     4.163     4.163     4.163     4.163
 21.07        24     6607.     4.358     4.358     4.358     4.358     4.358     4.358     4.358
 21.07        25     7079.     4.554     4.554     4.554     4.554     4.554     4.554     4.554
 21.07        26     7586.     4.752     4.752     4.752     4.752     4.752     4.752     4.752
 21.07        27     8128.     4.952     4.952     4.952     4.952     4.952     4.952     4.952
 21.07        28     8710.     5.154     5.154     5.154     5.154     5.154     5.154     5.154
 21.07        29     9333.     5.358     5.358     5.358     5.358     5.358     5.358     5.358
 21.07        30    10000.     5.564     5.564     5.564     5.564     5.564     5.564     5.564
 21.07        31    11220.     5.912     5.912     5.912     5.912     5.912     5.912     5.912
 21.07        32    12589.     6.267     6.267     6.267     6.267     6.267     6.267     6.267
 21.07        33    14125.     6.628     6.628     6.628     6.628     6.628     6.628     6.628
 21.07        34    15849.     6.996     6.996     6.996     6.996     6.996     6.996     6.996
 21.07        35    17783.     7.370     7.370     7.370     7.370     7.370     7.370     7.370
 21.07        36    19953.     7.750     7.750     7.750     7.750     7.750     7.750     7.750
 21.07        37    22387.     8.134     8.134     8.134     8.134     8.134     8.134     8.134
 21.07        38    25119.     8.521     8.521     8.521     8.521     8.521     8.521     8.521
 21.07        39    28184.     8.910     8.910     8.910     8.910     8.910     8.910     8.910
 21.07        40    31623.     9.301     9.301     9.301     9.301     9.301     9.301     9.301
 21.07        41    35481.     9.697     9.697     9.697     9.697     9.697     9.697     9.697
 21.07        42    39811.    10.102    10.102    10.102    10.102    10.102    10.102    10.102
 21.07        43    44668.    10.526    10.526    10.526    10.526    10.526    10.526    10.526
 21.07        44    50119.    10.980    10.980    10.980    10.980    10.980    10.980    10.980
 21.07        45    56234.    11.485    11.485    11.485    11.485    11.485    11.485    11.485
 21.07        46    63096.    12.070    12.070    12.070    12.070    12.070    12.070    12.070
 21.07        47    70795.    12.771    12.771    12.771    12.771    12.771    12.771    12.771
 21.07        48    79433.    13.642    13.642    13.642    13.642    13.642    13.642    13.642
 21.07        49    89125.    14.755    14.755    14.755    14.755    14.755    14.755    14.755
 21.07        50   100000.    16.211    16.211    16.211    16.211    16.211    16.211    16.211
 21.07        51   112202.    18.151    18.151    18.151    18.151    18.151    18.151    18.151
 21.07        52   125893.    20.779    20.779    20.779    20.779    20.779    20.779    20.778
 21.07        53   141254.    24.385    24.385    24.385    24.385    24.385    24.385    24.384
 21.07        54   158489.    29.401    29.401    29.401    29.401    29.400    29.399    29.397
 21.07        55   177828.    36.459    36.459    36.459    36.458    36.456    36.453    36.444
 21.07        56   199526.    46.484    46.484    46.482    46.479    46.474    46.466    46.438
 21.08         1     2089.     2.076     2.076     2.076     2.076     2.076     2.076     2.076
 21.08         2     2188.     2.090     2.090     2.090     2.090     2.090     2.090     2.090
 21.08         3     2291.     2.107     2.107     2.107     2.107     2.107     2.107     2.107
 21.08         4     2399.     2.126     2.126     2.126     2.126     2.126     2.126     2.126
 21.08         5     2512.     2.148     2.148     2.148     2.148     2.148     2.148     2.148
 21.08         6     2630.     2.171     2.171     2.171     2.171     2.171     2.171     2.171
 21.08         7     2754.     2.197     2.197     2.197     2.197     2.197     2.197     2.197
 21.08         8     2884.     2.226     2.226     2.226     2.226     2.226     2.226     2.226
 21.08         9     3020.     2.257     2.257     2.257     2.257     2.257     2.257     2.257
 21.08        10     3162.     2.291     2.291     2.291     2.291     2.291     2.291     2.291
 21.08        11     3311.     2.327     2.327     2.327     2.327     2.327     2.327     2.327
 21.08        12     3467.     2.366     2.366     2.366     2.366     2.366     2.366     2.366
 21.08        13     3631.     2.408     2.408     2.408     2.408     2.408     2.408     2.408
 21.08        14     3802.     2.452     2.452     2.452     2.452     2.452     2.452     2.452
 21.08        15     3981.     2.499     2.499     2.499     2.499     2.499     2.499     2.499
 21.08        16     4169.     2.548     2.548     2.548     2.548     2.548     2.548     2.548
 21.08        17     4365.     2.599     2.599     2.599     2.599     2.599     2.599     2.599
 21.08        18     4571.     2.652     2.652     2.652     2.652     2.652     2.652     2.652
 21.08        19     4786.     2.708     2.708     2.708     2.708     2.708     2.708     2.708
 21.08        20     5012.     2.765     2.765     2.765     2.765     2.765     2.765     2.765
 21.08        21     5370.     2.855     2.855     2.855     2.855     2.855     2.855     2.855
 21.08        22     5754.     2.947     2.947     2.947     2.947     2.947     2.947     2.947
 21.08        23     6166.     3.043     3.043     3.043     3.043     3.043     3.043     3.043
 21.08        24     6607.     3.141     3.141     3.141     3.141     3.141     3.141     3.141
 21.08        25     7079.     3.240     3.240     3.240     3.240     3.240     3.240     3.240
 21.08        26     7586.     3.341     3.341     3.341     3.341     3.341     3.341     3.341
 21.08        27     8128.     3.443     3.443     3.443     3.443     3.443     3.443     3.443
 21.08        28     8710.     3.544     3.544     3.544     3.544     3.544     3.544     3.544
 21.08        29     9333.     3.646     3.646     3.646     3.646     3.646     3.646     3.646
 21.08        30    10000.     3.746     3.746     3.746     3.746     3.746     3.746     3.746
 21.08        31    11220.     3.911     3.911     3.911     3.911     3.911     3.911     3.911
 21.08        32    12589.     4.071     4.071     4.071     4.071     4.071     4.071     4.071
 21.08        33    14125.     4.224     4.224     4.224     4.224     4.224     4.224     4.224
 21.08        34    15849.     4.371     4.371     4.371     4.371     4.371     4.371     4.371
 21.08        35    17783.     4.510     4.510     4.510     4.510     4.510     4.510     4.510
 21.08        36    19953.     4.641     4.641     4.641     4.641     4.641     4.641     4.641
 21.08        37    22387.     4.763     4.763     4.763     4.763     4.763     4.763     4.763
